Time,Loop_Slip_Count,Altitude_BMP390,Temperature_BMP390,Acceleration_X_BNO085,Acceleration_Y_BNO085,Acceleration_Z_BNO085,Magnetic_X_BNO085,Magnetic_Y_BNO085,Magnetic_Z_BNO085,Gyro_X_BNO085,Gyro_Y_BNO085,Gyro_Z_BNO085,Quaternion_W_BNO085,Quaternion_X_BNO085,Quaternion_Y_BNO085,Quaternion_Z_BNO085,Acceleration_X_ICM20649,Acceleration_Y_ICM20649,Acceleration_Z_ICM20649,Gyro_X_ICM20649,Gyro_Y_ICM20649,Gyro_Z_ICM20649,Altitude_Errors_BMP390,Temperature_Errors_BMP390,Acceleration_Errors_BNO085,Magnetic_Errors_BNO085,Gyro_Errors_BNO085,Acceleration_Errors_ICM20649,Gyro_Errors_ICM20649
0.33333301544189453,0,287.2755470254369,24.831745985895395,0.1640625,0.453125,9.71875,26.25,-8.5,-41.9375,-0.001953125,0.033203125,0.001953125,0.01934814453125,0.01416015625,0.7637939453125,0.64501953125,-0.09576806640624999,-0.47884033203125,10.256759912109374,0.014388974381679392,0.0018652374198473284,0.014921899358778627,0,0,0,0,0,0,0
0.366666316986084,0,287.2755470254369,24.836311888182536,0.203125,0.375,9.71875,26.25,-8.5,-41.9375,0.001953125,0.01171875,0.017578125,0.01959228515625,0.0140380859375,0.76531982421875,0.6431884765625,0.143652099609375,-0.33518823242187495,10.20887587890625,0.032508423603053435,0.0013323124427480919,0.058088822503816806,0,0,0,0,0,0,0
0.39999961853027344,0,287.5603407857786,24.84544368297793,-0.02734375,0.52734375,9.68359375,27.6875,-7.4375,-41.9375,0.001953125,-0.0234375,0.037109375,0.01959228515625,0.0140380859375,0.76531982421875,0.6431884765625,0.15322890625,-0.316034619140625,10.275913525390624,-0.030110261206106874,0.0013323124427480919,0.03943644830534352,0,0,0,0,0,0,0
0.4333329200744629,0,287.084635673101,24.84544368297793,0.125,0.4921875,9.71875,26.9375,-6.375,-43.5625,0.001953125,-0.0234375,0.037109375,0.01910400390625,0.013916015625,0.7686767578125,0.63922119140625,0.076614453125,-0.26815058593749996,10.199299072265624,-0.06261868480916032,0.005862174748091604,0.02771209880916031,0,0,0,0,0,0,0
0.46666622161865234,0,287.4696250624485,24.84544368297793,0.1640625,0.453125,9.68359375,26.9375,-6.375,-43.5625,-0.009765625,-0.078125,0.009765625,0.02008056640625,0.01361083984375,0.76959228515625,0.6380615234375,0.05746083984375,-0.612915625,10.199299072265624,0.04290046065648855,0.004263399816793893,0.013856049404580155,0,0,0,0,0,0,0
0.4999995231628418,0,286.896879599449,24.850009575486183,0.31640625,0.4140625,9.72265625,26.25,-6.6875,-42.375,0.0,0.04296875,-0.001953125,0.02008056640625,0.01361083984375,0.76959228515625,0.6380615234375,0.047884033203124995,-0.239420166015625,10.275913525390624,0.04476569807633588,-0.0005329249770992366,0.011990811984732825,0,0,0,0,0,0,0
0.5333328247070312,0,286.896879599449,24.84544368297793,0.0078125,0.4140625,9.71875,27.3125,-7.375,-42.4375,0.0,0.04296875,-0.001953125,0.0196533203125,0.01397705078125,0.7694091796875,0.6383056640625,0.047884033203124995,-0.201112939453125,10.151415039062499,-0.06714854711450383,0.0010658499541984733,0.02105053659541985,0,0,0,0,0,0,0
0.5666661262512207,0,287.2787064829128,24.850009575486183,-0.02734375,0.453125,9.68359375,27.3125,-7.375,-42.4375,-0.00390625,-0.08984375,0.0078125,0.0205078125,0.01324462890625,0.76922607421875,0.6385498046875,0.105344873046875,-0.622492431640625,10.28549033203125,-0.031442573648854964,0.002931087374045802,0.014388974381679392,0,0,0,0,0,0,0
0.5999994277954102,0,287.5635020930589,24.84544368297793,0.35546875,0.4140625,9.72265625,26.625,-9.5,-43.5625,0.001953125,0.0078125,0.0,0.0205078125,0.01324462890625,0.76922607421875,0.6385498046875,0.028730419921875,-0.622492431640625,10.32379755859375,0.06821439706870229,0.002931087374045802,0.014388974381679392,0,0,0,0,0,0,0
0.6333327293395996,0,287.2755470254369,24.850009575486183,0.35546875,0.4140625,9.72265625,26.5625,-6.0,-42.375,0.001953125,0.0078125,0.0,0.021240234375,0.0126953125,0.76983642578125,0.63775634765625,0.13407529296874998,-0.316034619140625,10.256759912109374,0.05728943503816794,0.003730474839694657,0.008793262122137404,0,0,0,0,0,0,0
0.6666660308837891,0,287.47279602871174,24.84544368297793,0.046875,0.453125,9.6796875,26.5625,-6.0,-42.375,0.0,0.03125,0.0,0.02056884765625,0.01275634765625,0.7720947265625,0.63507080078125,0.086191259765625,-0.38307226562499996,10.218452685546874,-0.014388974381679392,0.008793262122137404,0.018119449221374047,0,0,0,0,0,0,0
0.6999993324279785,0,287.4696250624485,24.850009575486183,0.0078125,0.453125,9.68359375,26.9375,-7.375,-42.375,-0.00390625,-0.0546875,0.00390625,0.02056884765625,0.01275634765625,0.7720947265625,0.63507080078125,0.15322890625,-0.26815058593749996,10.160991845703125,-0.07967228407633588,0.01119142451908397,0.016787136778625956,0,0,0,0,0,0,0
0.733332633972168,0,287.0909546905925,24.854575464734808,0.0078125,0.453125,9.68359375,26.9375,-7.75,-43.25,-0.00390625,-0.0546875,0.00390625,0.0211181640625,0.0123291015625,0.7720947265625,0.63507080078125,0.15322890625,-0.679953271484375,10.218452685546874,-0.11671056998473284,0.003730474839694657,0.018385911709923666,0,0,0,0,0,0,0
0.7666659355163574,0,286.90003915948415,24.850009575486183,0.125,0.453125,9.68359375,26.9375,-7.75,-43.25,-0.009765625,-0.130859375,0.00390625,0.02313232421875,0.0101318359375,0.77227783203125,0.634765625,0.028730419921875,-0.612915625,10.314220751953124,-0.05995405992366413,0.005595712259541985,0.015721286824427482,0,0,0,0,0,0,0
0.7999992370605469,0,286.80300288550836,24.854575464734808,0.35546875,0.453125,9.72265625,26.9375,-6.0,-43.625,0.0,-0.01171875,0.001953125,0.02313232421875,0.0101318359375,0.77227783203125,0.634765625,0.028730419921875,-0.737414111328125,10.237606298828124,0.0639509972519084,0.0018652374198473284,0.009059724610687023,0,0,0,0,0,0,0
0.8333325386047363,0,286.993914803098,24.850009575486183,0.39453125,0.4140625,9.71875,25.875,-6.375,-43.625,0.0,-0.01171875,0.001953125,0.0235595703125,0.009765625,0.77203369140625,0.63507080078125,0.12449848632812499,-0.74699091796875,10.218452685546874,0.11404594509923666,0.0034640123511450386,0.008260337145038169,0,0,0,0,0,0,0
0.8666658401489258,0,286.896879599449,24.850009575486183,0.203125,0.4140625,9.68359375,25.875,-6.375,-43.625,0.0078125,0.1015625,-0.00390625,0.0225830078125,0.01055908203125,0.770263671875,0.63726806640625,0.05746083984375,-0.45968671875,10.218452685546874,0.05116079780152672,0.0061286372366412215,0.00639509972519084,0,0,0,0,0,0,0
0.8999991416931152,0,287.28187364695907,24.850009575486183,0.0078125,0.453125,9.68359375,26.9375,-6.6875,-42.5,-0.001953125,-0.0234375,0.001953125,0.0225830078125,0.01055908203125,0.770263671875,0.63726806640625,0.06703764648437499,-0.316034619140625,10.141838232421874,-0.05009494784732825,0.004263399816793893,0.01279019945038168,0,0,0,0,0,0,0
0.9333324432373047,0,287.66054706738004,24.854575464734808,0.125,0.4140625,9.68359375,26.25,-6.6875,-43.625,-0.001953125,-0.0234375,0.001953125,0.0228271484375,0.01080322265625,0.768310546875,0.63958740234375,0.047884033203124995,-0.622492431640625,10.266336718749999,0.017852986732824427,0.002398162396946565,0.007460949679389314,0,0,0,0,0,0,0
0.9666657447814941,0,286.6120943928867,24.854575464734808,0.31640625,0.453125,9.6796875,26.25,-6.6875,-43.625,-0.00390625,0.017578125,0.0,0.022705078125,0.0103759765625,0.7674560546875,0.640625,0.047884033203124995,-0.373495458984375,10.237606298828124,-0.029044411251908403,0.004529862305343512,0.00959264958778626,0,0,0,0,0,0,0
0.9999990463256836,0,287.3757489137518,24.850009575486183,0.0078125,0.4921875,9.68359375,27.3125,-7.0625,-42.875,-0.00390625,-0.11328125,0.00390625,0.022705078125,0.0103759765625,0.7674560546875,0.640625,0.12449848632812499,-0.6512228515624999,10.199299072265624,-0.08606738380152673,-0.0013323124427480919,0.015721286824427482,0,0,0,0,0,0,0
1.033332347869873,0,287.5666711070964,24.854575464734808,0.23828125,0.453125,9.68359375,26.9375,-7.0625,-42.5,-0.00390625,-0.11328125,0.00390625,0.0238037109375,0.0093994140625,0.76678466796875,0.641357421875,0.1149216796875,-0.5458779785156249,10.266336718749999,-0.05595712259541985,-0.0013323124427480919,0.016787136778625956,0,0,0,0,0,0,0
1.0666656494140625,0,287.3757489137518,24.850009575486183,0.35546875,0.453125,9.6796875,26.9375,-7.0625,-42.5,0.0,-0.064453125,0.0078125,0.02490234375,0.008544921875,0.76641845703125,0.64178466796875,0.047884033203124995,-0.6703764648437499,10.180145458984374,-0.03943644830534352,0.009059724610687023,0.00639509972519084,0,0,0,0,0,0,0
1.099998950958252,0,287.4696250624485,24.84544368297793,0.35546875,0.4140625,9.6796875,25.875,-7.375,-42.875,-0.001953125,0.0703125,-0.00390625,0.02490234375,0.008544921875,0.76641845703125,0.64178466796875,0.05746083984375,-0.6512228515624999,10.20887587890625,0.10738438288549619,-0.006661562213740459,0.013589586916030535,0,0,0,0,0,0,0
1.1333322525024414,0,287.28187364695907,24.854575464734808,0.5078125,0.4140625,9.71875,26.9375,-7.375,-41.6875,-0.001953125,0.0703125,-0.00390625,0.02496337890625,0.008544921875,0.76654052734375,0.64166259765625,0.047884033203124995,-0.507570751953125,10.20887587890625,0.090064321129771,-0.0018652374198473284,0.003730474839694657,0,0,0,0,0,0,0
1.1666655540466309,0,287.28187364695907,24.854575464734808,0.23828125,0.4140625,9.68359375,26.9375,-7.375,-41.6875,0.005859375,0.076171875,-0.0078125,0.0238037109375,0.00958251953125,0.767333984375,0.6407470703125,0.09576806640624999,-0.679953271484375,10.228029492187499,0.03650536093129771,0.00319754986259542,0.00799387465648855,0,0,0,0,0,0,0
1.1999988555908203,0,287.18483014579823,24.850009575486183,0.0859375,0.4140625,9.68359375,26.9375,-7.375,-41.6875,0.001953125,0.0703125,-0.00390625,0.0238037109375,0.00958251953125,0.767333984375,0.6407470703125,0.05746083984375,-0.689530078125,10.218452685546874,0.13616233164885497,-0.0013323124427480919,0.009059724610687023,0,0,0,0,0,0,0
1.2333321571350098,0,287.5666711070964,24.854575464734808,0.35546875,0.453125,9.72265625,26.25,-7.75,-44.4375,0.001953125,0.0703125,-0.00390625,0.0233154296875,0.00994873046875,0.76806640625,0.639892578125,0.086191259765625,-0.51714755859375,10.17056865234375,0.17400000502290078,-0.00639509972519084,0.014921899358778627,0,0,0,0,0,0,0
1.2666654586791992,0,287.3757489137518,24.854575464734808,0.0078125,0.4921875,9.68359375,26.25,-7.75,-44.4375,0.009765625,0.14453125,-0.001953125,0.021240234375,0.01226806640625,0.76873779296875,0.63909912109375,0.181959326171875,0.143652099609375,10.189722265624999,0.012523736961832063,0.010658499541984735,0.014388974381679392,0,0,0,0,0,0,0
1.2999987602233887,0,287.3757489137518,24.854575464734808,-0.06640625,0.4921875,9.6796875,26.9375,-7.0625,-42.0625,0.0,-0.00390625,-0.001953125,0.021240234375,0.01226806640625,0.76873779296875,0.63909912109375,0.047884033203124995,-0.45010991210937495,10.228029492187499,0.0053292497709923675,0.0010658499541984733,0.017320061755725192,0,0,0,0,0,0,0
1.3333320617675781,0,287.0909546905925,24.859141350723803,0.125,0.453125,9.71875,26.9375,-7.75,-42.5625,0.0,-0.00390625,-0.001953125,0.02081298828125,0.01251220703125,0.76971435546875,0.63787841796875,0.0,-0.5746083984375,10.333374365234375,0.04849617291603054,0.005062787282442748,0.020251149129770992,0,0,0,0,0,0,0
1.3666653633117676,0,287.18166873606697,24.854575464734808,0.27734375,0.4140625,9.71875,27.3125,-7.0625,-43.3125,0.0,0.033203125,0.0,0.02001953125,0.01318359375,0.7703857421875,0.6370849609375,0.028730419921875,-0.7661445312499999,10.333374365234375,0.16200919303816794,0.002398162396946565,0.010658499541984735,0,0,0,0,0,0,0
1.399998664855957,0,286.90003915948415,24.859141350723803,0.23828125,0.4140625,9.71875,27.3125,-7.0625,-43.3125,0.001953125,0.091796875,0.001953125,0.02001953125,0.01318359375,0.7703857421875,0.6370849609375,0.1149216796875,0.047884033203124995,10.189722265624999,0.04902909789312977,0.008793262122137404,0.014655436870229008,0,0,0,0,0,0,0
1.4333319664001465,0,286.51821837244194,24.850009575486183,-0.375,0.453125,9.64453125,26.9375,-6.375,-42.5625,0.001953125,0.091796875,0.001953125,0.01806640625,0.0147705078125,0.77093505859375,0.63653564453125,0.028730419921875,-0.33518823242187495,10.13226142578125,-0.19584992908396948,0.0021316999083969466,0.016254211801526718,0,0,0,0,0,0,0
1.466665267944336,0,286.90003915948415,24.854575464734808,-0.02734375,0.4140625,9.68359375,26.9375,-6.375,-42.5625,0.001953125,-0.1953125,-0.001953125,0.02569580078125,0.0079345703125,0.769775390625,0.63775634765625,0.09576806640624999,-0.49799394531249996,10.28549033203125,0.05036141033587787,0.0,0.019984686641221373,0,0,0,0,0,0,0
1.4999985694885254,0,287.3757489137518,24.850009575486183,0.46875,0.453125,9.7578125,25.875,-9.1875,-42.9375,0.0,0.06640625,0.0078125,0.02569580078125,0.0079345703125,0.769775390625,0.63775634765625,0.16280571289062498,-0.354341845703125,10.24718310546875,0.10178867062595422,0.007460949679389314,0.016787136778625956,0,0,0,0,0,0,0
1.5333318710327148,0,287.18799926205554,24.854575464734808,0.23828125,0.453125,9.71875,26.9375,-7.0625,-42.5625,0.0,0.06640625,0.0078125,0.0247802734375,0.00872802734375,0.7698974609375,0.63763427734375,0.13407529296874998,0.13407529296874998,10.237606298828124,-0.07967228407633588,0.005595712259541985,0.015721286824427482,0,0,0,0,0,0,0
1.5666651725769043,0,287.85465106897556,24.854575464734808,0.1640625,0.4921875,9.71875,27.3125,-7.375,-42.9375,-0.00390625,-0.111328125,0.00390625,0.02496337890625,0.00848388671875,0.7701416015625,0.6373291015625,0.028730419921875,-0.699106884765625,10.218452685546874,0.00799387465648855,0.004529862305343512,0.02398162396946565,0,0,0,0,0,0,0
1.602670431137085,1,286.993914803098,24.850009575486183,0.46875,0.4140625,9.71875,27.3125,-7.375,-42.9375,0.005859375,0.029296875,0.015625,0.02569580078125,0.00787353515625,0.77044677734375,0.63690185546875,0.105344873046875,-0.6607996582031249,10.237606298828124,0.1119142451908397,0.002931087374045802,0.031442573648854964,0,0,0,0,0,0,0
1.6360037326812744,1,287.4696250624485,24.86370723345317,0.203125,0.4140625,9.68359375,27.3125,-7.0625,-42.9375,0.005859375,0.029296875,0.015625,0.02569580078125,0.00787353515625,0.77044677734375,0.63690185546875,0.086191259765625,-0.258573779296875,10.199299072265624,0.09033078361832061,0.008793262122137404,0.031176111160305348,0,0,0,0,0,0,0
1.6693370342254639,1,287.3757489137518,24.850009575486183,-0.02734375,0.453125,9.68359375,27.3125,-6.375,-42.5625,0.001953125,0.078125,0.01171875,0.02398681640625,0.0093994140625,0.77099609375,0.6363525390625,0.0,-0.430956298828125,10.160991845703125,0.046630935496183204,0.0034640123511450386,0.02691271134351145,0,0,0,0,0,0,0
1.7026703357696533,1,286.90003915948415,24.850009575486183,0.125,0.453125,9.71875,27.3125,-6.375,-42.5625,-0.001953125,0.021484375,0.017578125,0.02398681640625,0.0093994140625,0.77099609375,0.6363525390625,0.0383072265625,-0.44053310546874996,10.352527978515624,0.05595712259541985,0.0053292497709923675,0.029843798717557254,0,0,0,0,0,0,0
1.7360036373138428,1,287.18483014579823,24.850009575486183,0.23828125,0.453125,9.71875,28.0625,-6.6875,-42.1875,-0.001953125,0.021484375,0.017578125,0.02349853515625,0.00982666015625,0.771240234375,0.635986328125,0.076614453125,-0.45968671875,10.36210478515625,0.09832465827480917,0.003996937328244275,0.017320061755725192,0,0,0,0,0,0,0
1.7693369388580322,1,287.75759672597957,24.854575464734808,-0.02734375,0.453125,9.68359375,26.25,-8.125,-42.9375,0.0,0.076171875,0.005859375,0.02215576171875,0.01092529296875,0.771484375,0.6357421875,0.06703764648437499,-0.36391865234375,10.28549033203125,0.062352222320610697,0.003730474839694657,0.01119142451908397,0,0,0,0,0,0,0
1.8026702404022217,1,287.5666711070964,24.850009575486183,-0.02734375,0.453125,9.68359375,26.25,-8.125,-42.9375,0.0,0.005859375,0.001953125,0.02215576171875,0.01092529296875,0.771484375,0.6357421875,0.16280571289062498,-0.469263525390625,10.24718310546875,0.024514548946564886,0.007460949679389314,0.01279019945038168,0,0,0,0,0,0,0
1.8360035419464111,1,287.3757489137518,24.854575464734808,0.046875,0.4921875,9.6796875,27.6875,-6.375,-42.125,0.0,0.005859375,0.001953125,0.021484375,0.01141357421875,0.7713623046875,0.63592529296875,0.1149216796875,-0.488417138671875,10.180145458984374,-0.0010658499541984733,0.00639509972519084,-0.0010658499541984733,0,0,0,0,0,0,0
1.8693368434906006,1,287.3757489137518,24.84544368297793,0.125,0.4921875,9.71875,27.3125,-7.375,-42.9375,0.0,0.005859375,-0.021484375,0.02142333984375,0.011474609375,0.77117919921875,0.63616943359375,0.086191259765625,-0.22026655273437498,10.218452685546874,0.05275957273282444,0.0013323124427480919,0.015454824335877864,0,0,0,0,0,0,0
1.90267014503479,1,287.0909546905925,24.859141350723803,0.0859375,0.453125,9.68359375,27.3125,-7.375,-42.9375,0.0,-0.015625,0.0,0.02142333984375,0.011474609375,0.77117919921875,0.63616943359375,0.076614453125,-0.12449848632812499,10.237606298828124,-0.0319754986259542,0.002931087374045802,0.0130566619389313,0,0,0,0,0,0,0
1.9360034465789795,1,287.8514724978502,24.854575464734808,-0.18359375,0.453125,9.68359375,27.6875,-7.0625,-41.75,0.0,-0.015625,0.0,0.0208740234375,0.01190185546875,0.77099609375,0.63641357421875,0.009576806640625,-0.373495458984375,10.28549033203125,-0.08926493366412214,0.00319754986259542,0.010658499541984735,0,0,0,0,0,0,0
1.969336748123169,1,287.66054706738004,24.84544368297793,-0.02734375,0.453125,9.68359375,26.625,-8.5,-42.5,-0.001953125,-0.109375,0.001953125,0.02264404296875,0.0103759765625,0.7708740234375,0.636474609375,0.05746083984375,-0.6512228515624999,10.36210478515625,0.05649004757251909,0.00799387465648855,0.040502298259541984,0,0,0,0,0,0,0
2.0026700496673584,1,287.3757489137518,24.850009575486183,0.35546875,0.453125,9.76171875,26.625,-8.5,-42.5,0.0,0.091796875,0.025390625,0.02264404296875,0.0103759765625,0.7708740234375,0.636474609375,0.086191259765625,-0.296881005859375,10.256759912109374,0.14255743137404583,-0.005062787282442748,0.042367535679389313,0,0,0,0,0,0,0
2.036003351211548,1,287.0877913286256,24.850009575486183,0.23828125,0.4921875,9.71875,27.6875,-7.0625,-41.75,0.0,0.091796875,0.025390625,0.02166748046875,0.01123046875,0.771240234375,0.6361083984375,0.0,-0.3447650390625,10.180145458984374,0.024781011435114506,0.009326187099236643,0.016254211801526718,0,0,0,0,0,0,0
2.0693366527557373,1,287.37258370193626,24.854575464734808,-0.02734375,0.4140625,9.68359375,27.3125,-7.75,-43.0,0.00390625,0.017578125,0.00390625,0.02056884765625,0.01220703125,0.77142333984375,0.6358642578125,0.076614453125,-0.12449848632812499,10.28549033203125,-0.0159877493129771,-0.000799387465648855,0.015454824335877864,0,0,0,0,0,0,0
2.1026699542999268,1,287.18483014579823,24.84544368297793,0.0078125,0.4140625,9.71875,27.3125,-7.75,-43.0,0.001953125,-0.03125,0.001953125,0.02056884765625,0.01220703125,0.77142333984375,0.6358642578125,0.076614453125,-0.47884033203125,10.24718310546875,0.016520674290076337,0.0034640123511450386,0.023182236503816796,0,0,0,0,0,0,0
2.136003255844116,1,287.2787064829128,24.850009575486183,0.23828125,0.453125,9.71875,27.6875,-7.4375,-42.625,0.001953125,-0.03125,0.001953125,0.02093505859375,0.0118408203125,0.771484375,0.63580322265625,0.0383072265625,-0.354341845703125,10.20887587890625,0.0959264958778626,0.007460949679389314,0.017053599267175572,0,0,0,0,0,0,0
2.1693365573883057,1,287.18166873606697,24.850009575486183,-0.02734375,0.453125,9.71875,27.3125,-7.0625,-42.625,0.001953125,0.0703125,0.0078125,0.02001953125,0.01263427734375,0.77166748046875,0.63555908203125,0.09576806640624999,-0.201112939453125,10.266336718749999,0.017586524244274808,-0.0034640123511450386,0.011724349496183208,0,0,0,0,0,0,0
2.202669858932495,1,287.2787064829128,24.840877787210047,-0.06640625,0.453125,9.6796875,27.3125,-7.0625,-42.625,0.00390625,-0.00390625,0.001953125,0.02001953125,0.01263427734375,0.77166748046875,0.63555908203125,0.06703764648437499,-0.47884033203125,10.199299072265624,0.03810413586259542,0.0053292497709923675,0.02131699908396947,0,0,0,0,0,0,0
2.2360031604766846,1,286.9907571953083,24.840877787210047,0.0859375,0.453125,9.71875,27.6875,-7.0625,-43.0,0.00390625,-0.00390625,0.001953125,0.0196533203125,0.012939453125,0.771728515625,0.635498046875,0.047884033203124995,-0.316034619140625,10.199299072265624,0.05702297254961833,0.0010658499541984733,0.01918529917557252,0,0,0,0,0,0,0
2.269336462020874,1,287.2787064829128,24.836311888182536,-0.02734375,0.4140625,9.71875,27.3125,-7.0625,-41.8125,0.001953125,0.044921875,0.009765625,0.0189208984375,0.0135498046875,0.77191162109375,0.63525390625,0.05746083984375,-0.21068974609375,10.256759912109374,0.02424808645801527,0.0061286372366412215,0.017053599267175572,0,0,0,0,0,0,0
2.3026697635650635,1,287.94534915162967,24.84544368297793,-0.06640625,0.453125,9.6796875,27.3125,-7.0625,-41.8125,0.0,0.005859375,0.001953125,0.0189208984375,0.0135498046875,0.77191162109375,0.63525390625,0.05746083984375,-0.21068974609375,10.295067138671874,0.017586524244274808,0.003730474839694657,0.016254211801526718,0,0,0,0,0,0,0
2.336003065109253,1,287.6573800055929,24.850009575486183,0.0078125,0.453125,9.71875,28.0625,-7.0625,-42.625,0.0,0.005859375,0.001953125,0.01861572265625,0.01385498046875,0.77203369140625,0.63519287109375,0.0383072265625,-0.316034619140625,10.342951171874999,0.03597243595419848,0.004263399816793893,-0.00159877493129771,0,0,0,0,0,0,0
2.3693363666534424,1,287.66054706738004,24.84544368297793,0.046875,0.453125,9.72265625,28.0625,-6.375,-43.0,-0.001953125,0.01953125,-0.001953125,0.01849365234375,0.013916015625,0.77197265625,0.63519287109375,0.06703764648437499,-0.22026655273437498,10.237606298828124,-0.011990811984732825,-0.0026646248854961837,0.00985911207633588,0,0,0,0,0,0,0
2.402669668197632,1,287.0877913286256,24.850009575486183,-0.10546875,0.453125,9.6796875,28.0625,-6.375,-43.0,-0.001953125,-0.041015625,0.0,0.01849365234375,0.013916015625,0.77197265625,0.63519287109375,0.06703764648437499,-0.105344873046875,10.160991845703125,-0.0639509972519084,0.005595712259541985,0.007727412167938932,0,0,0,0,0,0,0
2.4360029697418213,1,287.94534915162967,24.840877787210047,-0.14453125,0.453125,9.68359375,28.0625,-6.0,-42.25,-0.001953125,-0.041015625,0.0,0.0189208984375,0.0135498046875,0.77197265625,0.63519287109375,0.13407529296874998,-0.469263525390625,10.275913525390624,-0.017586524244274808,0.00985911207633588,0.021849924061068705,0,0,0,0,0,0,0
2.4693362712860107,1,287.66054706738004,24.840877787210047,0.203125,0.4921875,9.71875,28.4375,-6.0,-43.0,0.0,-0.052734375,0.00390625,0.02020263671875,0.0125732421875,0.77203369140625,0.6351318359375,0.028730419921875,-0.28730419921875,10.228029492187499,0.00799387465648855,0.00985911207633588,0.010658499541984735,0,0,0,0,0,0,0
